state,county,county_state,fips,2016,2017,2018,2019,2020,2021
Indiana,Miami County,"Miami County,  Indiana",18103,172.43,47211.69,187.47,91988.0,94186.0,96223.0
Indiana,Monroe County,"Monroe County,  Indiana",18105,183.3,89185.04,207.26,199156.0,208402.0,213773.0
Indiana,Montgomery County,"Montgomery County,  Indiana",18107,172.43,61045.9,187.47,127117.0,133475.0,136362.0
Indiana,Morgan County,"Morgan County,  Indiana",18109,157.68,86668.87,178.93,167994.0,183557.0,186669.0
Indiana,Newton County,"Newton County,  Indiana",18111,170.99,65408.63,184.9,119878.0,121430.0,122548.0
Indiana,Noble County,"Noble County,  Indiana",18113,172.43,62369.07,187.47,124585.0,133581.0,136470.0
Indiana,Ohio County,"Ohio County,  Indiana",18115,156.89,80835.39,175.25,155425.0,161200.0,164537.0
Indiana,Orange County,"Orange County,  Indiana",18117,172.43,49361.15,187.47,97263.0,100557.0,102732.0
Indiana,Owen County,"Owen County,  Indiana",18119,183.3,63330.25,207.26,122317.0,122786.0,125951.0
Indiana,Parke County,"Parke County,  Indiana",18121,172.43,48699.82,187.47,96314.0,94399.0,96440.0
Indiana,Perry County,"Perry County,  Indiana",18123,172.43,55644.58,187.47,114775.0,118396.0,120957.0
Indiana,Pike County,"Pike County,  Indiana",18125,172.43,48809.95,187.47,102010.0,99177.0,101322.0
Indiana,Porter County,"Porter County,  Indiana",18127,170.99,94356.65,184.9,197025.0,212195.0,214148.0
Indiana,Posey County,"Posey County,  Indiana",18129,172.18,72779.31,183.37,145353.0,152909.0,156483.0
Indiana,Pulaski County,"Pulaski County,  Indiana",18131,172.43,51345.66,187.47,104120.0,109052.0,111411.0
Indiana,Putnam County,"Putnam County,  Indiana",18133,157.68,72196.72,178.93,128647.0,138177.0,140520.0
Indiana,Randolph County,"Randolph County,  Indiana",18135,172.43,43188.36,187.47,83971.0,86222.0,88087.0
Indiana,Ripley County,"Ripley County,  Indiana",18137,172.43,71628.76,187.47,158026.0,161508.0,165001.0
Indiana,Rush County,"Rush County,  Indiana",18139,172.43,55589.77,187.47,110027.0,119564.0,122150.0
Indiana,St. Joseph County,"St. Joseph County,  Indiana",18141,158.63,67536.88,180.11,144618.0,147337.0,149540.0
Indiana,Scott County,"Scott County,  Indiana",18143,172.43,54487.38,187.47,105069.0,109371.0,111736.0
Indiana,Shelby County,"Shelby County,  Indiana",18145,157.68,71021.92,178.93,137980.0,142897.0,145321.0
Indiana,Spencer County,"Spencer County,  Indiana",18147,172.43,64077.47,187.47,127645.0,135598.0,138531.0
Indiana,Starke County,"Starke County,  Indiana",18149,172.43,53495.12,187.47,113931.0,122644.0,125296.0
Indiana,Steuben County,"Steuben County,  Indiana",18151,172.43,71077.56,187.47,148321.0,158003.0,161421.0
Indiana,Sullivan County,"Sullivan County,  Indiana",18153,150.3,42467.5,164.51,92352.0,90857.0,91918.0
Indiana,Switzerland County,"Switzerland County,  Indiana",18155,172.43,65731.06,187.47,116884.0,123599.0,126273.0
Indiana,Tippecanoe County,"Tippecanoe County,  Indiana",18157,143.71,87043.84,159.65,169615.0,211559.0,216760.0
Indiana,Tipton County,"Tipton County,  Indiana",18159,131.19,65502.01,149.67,116190.0,120638.0,120760.0
Indiana,Union County,"Union County,  Indiana",18161,172.43,56581.51,187.47,118256.0,123493.0,126164.0
Indiana,Vanderburgh County,"Vanderburgh County,  Indiana",18163,172.18,61880.09,183.37,143600.0,144744.0,148127.0
Indiana,Vermillion County,"Vermillion County,  Indiana",18165,150.3,40732.52,164.51,83603.0,84201.0,85185.0
Indiana,Vigo County,"Vigo County,  Indiana",18167,150.3,46089.19,164.51,106070.0,123291.0,124731.0
Indiana,Wabash County,"Wabash County,  Indiana",18169,172.43,52502.87,187.47,102538.0,106716.0,109024.0
Indiana,Warren County,"Warren County,  Indiana",18171,172.43,59172.03,187.47,121737.0,129652.0,132456.0
Indiana,Warrick County,"Warrick County,  Indiana",18173,172.18,80711.58,183.37,167722.0,178359.0,182527.0
Indiana,Washington County,"Washington County,  Indiana",18175,182.65,60334.04,203.24,117934.0,125542.0,127057.0
Indiana,Wayne County,"Wayne County,  Indiana",18177,172.43,54145.8,187.47,97052.0,108415.0,110760.0
Indiana,Wells County,"Wells County,  Indiana",18179,148.98,67379.92,166.52,125844.0,136772.0,138740.0
Indiana,White County,"White County,  Indiana",18181,172.43,58235.1,187.47,116357.0,120520.0,123127.0
Indiana,Whitley County,"Whitley County,  Indiana",18183,148.98,76260.63,166.52,144611.0,153387.0,155594.0
Iowa,Adair County,"Adair County,  Iowa",19001,199.84,50228.53,215.88,104143.0,108675.0,109839.0
Iowa,Adams County,"Adams County,  Iowa",19003,199.84,49221.7,215.88,89578.0,90909.0,91883.0
Iowa,Allamakee County,"Allamakee County,  Iowa",19005,199.84,62144.79,215.88,129945.0,135480.0,136931.0
Iowa,Appanoose County,"Appanoose County,  Iowa",19007,199.84,43850.89,215.88,81151.0,84571.0,85477.0
Iowa,Audubon County,"Audubon County,  Iowa",19009,199.84,36466.41,215.88,73972.0,82597.0,83482.0
Iowa,Benton County,"Benton County,  Iowa",19011,156.03,75124.42,166.18,162020.0,163254.0,164734.0
Iowa,Black Hawk County,"Black Hawk County,  Iowa",19013,217.0,71965.2,228.88,145806.0,164148.0,163788.0
Iowa,Boone County,"Boone County,  Iowa",19015,199.84,67012.18,215.88,137228.0,137870.0,139346.0
Iowa,Bremer County,"Bremer County,  Iowa",19017,217.0,80661.38,228.88,164247.0,171280.0,170904.0
Iowa,Buchanan County,"Buchanan County,  Iowa",19019,199.84,70928.33,215.88,143574.0,148052.0,149637.0
Iowa,Buena Vista County,"Buena Vista County,  Iowa",19021,199.84,58228.64,215.88,117252.0,120104.0,121390.0
Iowa,Butler County,"Butler County,  Iowa",19023,199.84,60186.71,215.88,120477.0,121247.0,122545.0
Iowa,Calhoun County,"Calhoun County,  Iowa",19025,199.84,42676.25,215.88,83231.0,85195.0,86107.0
Iowa,Carroll County,"Carroll County,  Iowa",19027,199.84,63431.64,215.88,138060.0,144312.0,145857.0
Iowa,Cass County,"Cass County,  Iowa",19029,199.84,50172.93,215.88,101750.0,106078.0,107214.0
Iowa,Cedar County,"Cedar County,  Iowa",19031,199.84,75459.6,215.88,156787.0,162078.0,163813.0
Iowa,Cerro Gordo County,"Cerro Gordo County,  Iowa",19033,199.84,64550.68,215.88,129425.0,133610.0,135041.0
Iowa,Cherokee County,"Cherokee County,  Iowa",19035,199.84,47207.52,215.88,99045.0,110857.0,112044.0
Iowa,Chickasaw County,"Chickasaw County,  Iowa",19037,199.84,57949.13,215.88,116524.0,123740.0,125065.0
Iowa,Clarke County,"Clarke County,  Iowa",19039,199.84,51123.67,215.88,108929.0,114597.0,115824.0
Iowa,Clay County,"Clay County,  Iowa",19041,199.84,61921.38,215.88,125471.0,128935.0,130316.0
Iowa,Clayton County,"Clayton County,  Iowa",19043,199.84,59795.5,215.88,125888.0,126441.0,127795.0
Iowa,Clinton County,"Clinton County,  Iowa",19045,199.84,61697.47,215.88,119541.0,122701.0,124015.0
Iowa,Crawford County,"Crawford County,  Iowa",19047,199.84,50564.65,215.88,94364.0,97039.0,98078.0
Iowa,Dallas County,"Dallas County,  Iowa",19049,179.19,112798.77,198.14,277011.0,292444.0,294790.0
Iowa,Davis County,"Davis County,  Iowa",19051,199.84,55991.05,215.88,118605.0,119480.0,120760.0
Iowa,Decatur County,"Decatur County,  Iowa",19053,199.84,45697.26,215.88,79902.0,86441.0,87367.0
Iowa,Delaware County,"Delaware County,  Iowa",19055,199.84,69081.95,215.88,139621.0,141402.0,142917.0
Iowa,Des Moines County,"Des Moines County,  Iowa",19057,199.84,55039.82,215.88,107785.0,112727.0,113934.0
Iowa,Dickinson County,"Dickinson County,  Iowa",19059,199.84,93977.41,215.88,186542.0,201870.0,204032.0
Iowa,Dubuque County,"Dubuque County,  Iowa",19061,184.06,86085.71,198.03,173828.0,175585.0,176824.0
Iowa,Emmet County,"Emmet County,  Iowa",19063,199.84,47151.92,215.88,89890.0,92779.0,93773.0
Iowa,Fayette County,"Fayette County,  Iowa",19065,199.84,49445.61,215.88,98629.0,108156.0,109314.0
Iowa,Floyd County,"Floyd County,  Iowa",19067,199.84,55039.82,215.88,108929.0,110338.0,111519.0
Iowa,Franklin County,"Franklin County,  Iowa",19069,199.84,48158.75,215.88,92075.0,97766.0,98813.0
Iowa,Fremont County,"Fremont County,  Iowa",19071,199.84,56102.76,215.88,106848.0,113558.0,114774.0
Iowa,Greene County,"Greene County,  Iowa",19073,199.84,47823.14,215.88,98109.0,98390.0,99443.0
Iowa,Grundy County,"Grundy County,  Iowa",19075,217.0,66898.84,228.88,132937.0,134584.0,134289.0
Iowa,Guthrie County,"Guthrie County,  Iowa",19077,179.19,60251.81,198.14,119086.0,121406.0,122380.0
Iowa,Hamilton County,"Hamilton County,  Iowa",19079,199.84,52466.62,215.88,105704.0,110234.0,111414.0
Iowa,Hancock County,"Hancock County,  Iowa",19081,199.84,51347.58,215.88,107056.0,106182.0,107319.0
Iowa,Hardin County,"Hardin County,  Iowa",19083,199.84,49725.11,215.88,96652.0,97974.0,99023.0
Iowa,Harrison County,"Harrison County,  Iowa",19085,180.95,62693.7,205.62,121623.0,127053.0,129030.0
Iowa,Henry County,"Henry County,  Iowa",19087,199.84,58228.64,215.88,113091.0,120000.0,121285.0
Iowa,Howard County,"Howard County,  Iowa",19089,199.84,53026.14,215.88,111946.0,111273.0,112464.0
Iowa,Humboldt County,"Humboldt County,  Iowa",19091,199.84,50340.74,215.88,106432.0,107844.0,108999.0
Iowa,Ida County,"Ida County,  Iowa",19093,199.84,45026.04,215.88,100086.0,104831.0,105954.0
Iowa,Iowa County,"Iowa County,  Iowa",19095,199.84,77697.69,215.88,152314.0,158441.0,160138.0
Iowa,Jackson County,"Jackson County,  Iowa",19097,199.84,64047.26,215.88,128489.0,133195.0,134621.0
Iowa,Jasper County,"Jasper County,  Iowa",19099,199.84,65949.24,215.88,133170.0,139428.0,140922.0
Iowa,Jefferson County,"Jefferson County,  Iowa",19101,199.84,56606.68,215.88,113819.0,122909.0,124225.0
Iowa,Johnson County,"Johnson County,  Iowa",19103,175.37,103832.51,189.35,242164.0,262578.0,261162.0
Iowa,Jones County,"Jones County,  Iowa",19105,156.03,69092.69,166.18,136557.0,143730.0,145033.0
Iowa,Keokuk County,"Keokuk County,  Iowa",19107,199.84,43235.77,215.88,92387.0,93922.0,94928.0
Iowa,Kossuth County,"Kossuth County,  Iowa",19109,199.84,51739.29,215.88,107785.0,106078.0,107214.0
Iowa,Lee County,"Lee County,  Iowa",19111,199.84,47879.25,215.88,97069.0,98182.0,99233.0
Iowa,Linn County,"Linn County,  Iowa",19113,156.03,77825.56,166.18,161404.0,173016.0,174585.0
Iowa,Louisa County,"Louisa County,  Iowa",19115,199.84,55991.05,215.88,112883.0,113039.0,114249.0
Iowa,Lucas County,"Lucas County,  Iowa",19117,199.84,46200.68,215.88,91138.0,100156.0,101228.0
Iowa,Lyon County,"Lyon County,  Iowa",19119,199.84,62257.0,215.88,137748.0,152623.0,154258.0
Iowa,Madison County,"Madison County,  Iowa",19121,179.19,93029.49,198.14,171077.0,182778.0,184244.0
Iowa,Mahaska County,"Mahaska County,  Iowa",19123,199.84,59515.49,215.88,118605.0,119792.0,121075.0
Iowa,Marion County,"Marion County,  Iowa",19125,199.84,76914.25,215.88,158556.0,163428.0,165179.0
Iowa,Marshall County,"Marshall County,  Iowa",19127,199.84,58564.25,215.88,109761.0,110130.0,111309.0
Iowa,Mills County,"Mills County,  Iowa",19129,180.95,90169.2,205.62,174411.0,177937.0,180706.0
Iowa,Mitchell County,"Mitchell County,  Iowa",19131,199.84,60914.04,215.88,119021.0,124052.0,125380.0
Iowa,Monona County,"Monona County,  Iowa",19133,199.84,44522.62,215.88,90202.0,90286.0,91252.0
Iowa,Monroe County,"Monroe County,  Iowa",19135,199.84,53976.88,215.88,96236.0,104104.0,105219.0
Iowa,Montgomery County,"Montgomery County,  Iowa",19137,199.84,44130.9,215.88,86769.0,89039.0,89992.0
Iowa,Muscatine County,"Muscatine County,  Iowa",19139,199.84,71096.13,215.88,132234.0,135584.0,137036.0
Iowa,O'Brien County,"O'Brien County,  Iowa",19141,199.84,57557.41,215.88,115900.0,111169.0,112359.0
Iowa,Osceola County,"Osceola County,  Iowa",19143,199.84,46871.9,215.88,95612.0,97351.0,98393.0
Iowa,Page County,"Page County,  Iowa",19145,199.84,46256.78,215.88,95092.0,98078.0,99128.0
Iowa,Palo Alto County,"Palo Alto County,  Iowa",19147,199.84,47823.14,215.88,104039.0,106182.0,107319.0
Iowa,Plymouth County,"Plymouth County,  Iowa",19149,199.84,77473.78,215.88,162197.0,169870.0,171689.0
Iowa,Pocahontas County,"Pocahontas County,  Iowa",19151,199.84,36298.6,215.88,78446.0,78961.0,79807.0
Iowa,Polk County,"Polk County,  Iowa",19153,179.19,87649.25,198.14,194401.0,204299.0,205938.0
Iowa,Pottawattamie County,"Pottawattamie County,  Iowa",19155,180.95,75832.83,205.62,149601.0,152969.0,155350.0
Iowa,Poweshiek County,"Poweshiek County,  Iowa",19157,199.84,72102.97,215.88,145863.0,146597.0,148167.0
Iowa,Ringgold County,"Ringgold County,  Iowa",19159,199.84,43515.28,215.88,92699.0,102545.0,103643.0
Iowa,Sac County,"Sac County,  Iowa",19161,199.84,45529.46,215.88,94156.0,99532.0,100598.0
Iowa,Scott County,"Scott County,  Iowa",19163,186.95,81821.86,194.61,177600.0,180044.0,181756.0
Iowa,Shelby County,"Shelby County,  Iowa",19165,199.84,60970.15,215.88,121726.0,125922.0,127270.0
Iowa,Sioux County,"Sioux County,  Iowa",19167,199.84,78928.43,215.88,165839.0,174026.0,175889.0
Iowa,Story County,"Story County,  Iowa",19169,184.26,98560.53,197.22,201316.0,203275.0,206426.0
Iowa,Tama County,"Tama County,  Iowa",19171,199.84,57725.22,215.88,112154.0,114701.0,115929.0
Iowa,Taylor County,"Taylor County,  Iowa",19173,199.84,39487.42,215.88,82711.0,83740.0,84637.0
Iowa,Union County,"Union County,  Iowa",19175,199.84,48886.08,215.88,103831.0,108052.0,109209.0
Iowa,Van Buren County,"Van Buren County,  Iowa",19177,199.84,42787.95,215.88,94572.0,96415.0,97448.0
Iowa,Wapello County,"Wapello County,  Iowa",19179,199.84,45081.64,215.88,85312.0,85299.0,86212.0
Iowa,Warren County,"Warren County,  Iowa",19181,179.19,92855.41,198.14,181455.0,192766.0,194312.0
Iowa,Washington County,"Washington County,  Iowa",19183,175.37,67672.65,189.35,152390.0,155192.0,154355.0
Iowa,Wayne County,"Wayne County,  Iowa",19185,199.84,39599.13,215.88,80734.0,84260.0,85162.0
Iowa,Webster County,"Webster County,  Iowa",19187,199.84,48158.75,215.88,100502.0,102961.0,104064.0
Iowa,Winnebago County,"Winnebago County,  Iowa",19189,199.84,52746.13,215.88,97901.0,98493.0,99548.0
Iowa,Winneshiek County,"Winneshiek County,  Iowa",19191,199.84,88382.69,215.88,174578.0,184208.0,186180.0
Iowa,Woodbury County,"Woodbury County,  Iowa",19193,185.32,62912.8,202.16,132715.0,136233.0,135827.0
Iowa,Worth County,"Worth County,  Iowa",19195,199.84,54032.98,215.88,108513.0,110857.0,112044.0
Iowa,Wright County,"Wright County,  Iowa",19197,199.84,41165.99,215.88,88746.0,88831.0,89782.0
Kansas,Allen County,"Allen County,  Kansas",20001,190.4,38000.5,198.91,83605.0,82374.0,83408.0
Kansas,Anderson County,"Anderson County,  Kansas",20003,190.4,50338.65,198.91,99221.0,99410.0,100657.0
Kansas,Atchison County,"Atchison County,  Kansas",20005,190.4,49060.24,198.91,107932.0,114680.0,116119.0
Kansas,Barber County,"Barber County,  Kansas",20007,190.4,43502.69,198.91,70538.0,75103.0,76045.0
Kansas,Barton County,"Barton County,  Kansas",20009,190.4,45225.52,198.91,98052.0,96917.0,98133.0
Kansas,Bourbon County,"Bourbon County,  Kansas",20011,190.4,45336.76,198.91,88491.0,85906.0,86984.0
Kansas,Brown County,"Brown County,  Kansas",20013,190.4,47114.95,198.91,94228.0,91931.0,93084.0
Kansas,Butler County,"Butler County,  Kansas",20015,168.43,77171.75,181.94,157364.0,167902.0,171163.0
Kansas,Chase County,"Chase County,  Kansas",20017,190.4,42668.7,198.91,102195.0,107617.0,108967.0
Kansas,Chautauqua County,"Chautauqua County,  Kansas",20019,190.4,27051.99,198.91,66395.0,51419.0,52064.0
Kansas,Cherokee County,"Cherokee County,  Kansas",20021,190.4,40390.22,198.91,85304.0,85698.0,86774.0
Kansas,Cheyenne County,"Cheyenne County,  Kansas",20023,190.4,46114.87,198.91,89235.0,81751.0,82777.0
Kansas,Clark County,"Clark County,  Kansas",20025,190.4,34666.07,198.91,82542.0,78843.0,79832.0
Kansas,Clay County,"Clay County,  Kansas",20027,190.4,53728.45,198.91,103364.0,101799.0,103076.0
Kansas,Cloud County,"Cloud County,  Kansas",20029,190.4,38444.92,198.91,78506.0,78739.0,79726.0
Kansas,Coffey County,"Coffey County,  Kansas",20031,190.4,56785.56,198.91,125035.0,123717.0,125269.0
Kansas,Comanche County,"Comanche County,  Kansas",20033,190.4,34443.61,198.91,83711.0,73026.0,73942.0
Kansas,Cowley County,"Cowley County,  Kansas",20035,190.4,46336.83,198.91,92741.0,92451.0,93610.0
Kansas,Crawford County,"Crawford County,  Kansas",20037,190.4,47837.7,198.91,96671.0,97540.0,98764.0
Kansas,Decatur County,"Decatur County,  Kansas",20039,190.4,31164.54,198.91,68732.0,70532.0,71417.0
Kansas,Dickinson County,"Dickinson County,  Kansas",20041,190.4,60231.22,198.91,116324.0,119147.0,120641.0
Kansas,Doniphan County,"Doniphan County,  Kansas",20043,185.0,45932.81,199.02,111998.0,102068.0,105451.0
Kansas,Douglas County,"Douglas County,  Kansas",20045,189.15,98946.07,207.28,218776.0,219860.0,223361.0
Kansas,Edwards County,"Edwards County,  Kansas",20047,190.4,31442.37,198.91,64377.0,63780.0,64581.0
Kansas,Elk County,"Elk County,  Kansas",20049,190.4,27441.05,198.91,53541.0,56821.0,57533.0
Kansas,Ellis County,"Ellis County,  Kansas",20051,190.4,83573.24,198.91,174752.0,175656.0,177859.0
Kansas,Ellsworth County,"Ellsworth County,  Kansas",20053,190.4,45336.76,198.91,100071.0,103254.0,104549.0
Kansas,Finney County,"Finney County,  Kansas",20055,190.4,65121.88,198.91,149256.0,158412.0,160400.0
Kansas,Ford County,"Ford County,  Kansas",20057,190.4,55395.91,198.91,116749.0,116862.0,118328.0
Kansas,Franklin County,"Franklin County,  Kansas",20059,184.65,74009.95,212.35,132148.0,137092.0,139694.0
Kansas,Geary County,"Geary County,  Kansas",20061,216.01,73212.24,226.28,146246.0,153645.0,153561.0
Kansas,Gove County,"Gove County,  Kansas",20063,190.4,42502.11,198.91,85623.0,93074.0,94241.0
Kansas,Graham County,"Graham County,  Kansas",20065,190.4,38222.97,198.91,74469.0,75311.0,76256.0
Kansas,Grant County,"Grant County,  Kansas",20067,190.4,55340.55,198.91,115793.0,120601.0,122114.0
Kansas,Gray County,"Gray County,  Kansas",20069,190.4,60064.12,198.91,139483.0,140753.0,142519.0
Kansas,Greeley County,"Greeley County,  Kansas",20071,190.4,47059.59,198.91,104001.0,115511.0,116960.0
Kansas,Greenwood County,"Greenwood County,  Kansas",20073,190.4,31886.79,198.91,67457.0,69286.0,70155.0
Kansas,Hamilton County,"Hamilton County,  Kansas",20075,190.4,48226.76,198.91,89872.0,84971.0,86037.0
Kansas,Harper County,"Harper County,  Kansas",20077,190.4,37277.75,198.91,76806.0,77181.0,78149.0
Kansas,Harvey County,"Harvey County,  Kansas",20079,168.43,65039.16,181.94,130712.0,135721.0,138357.0
Kansas,Haskell County,"Haskell County,  Kansas",20081,190.4,64566.23,198.91,111225.0,111148.0,112543.0
Kansas,Hodgeman County,"Hodgeman County,  Kansas",20083,190.4,46170.24,198.91,86792.0,88088.0,89193.0
Kansas,Jackson County,"Jackson County,  Kansas",20085,168.84,66441.64,180.59,139677.0,141528.0,145015.0
Kansas,Jefferson County,"Jefferson County,  Kansas",20087,168.84,70721.09,180.59,152854.0,158234.0,162132.0
Kansas,Jewell County,"Jewell County,  Kansas",20089,190.4,29608.3,198.91,56091.0,58275.0,59006.0
